filename,class
295961.mp4,0
296116.mp4,1
296182.mp4,1
296384.mp4,1
296495.mp4,0
296568.mp4,0
297312.mp4,1
297486.mp4,0
297626.mp4,0
298369.mp4,0
298547.mp4,0
299089.mp4,1
299162.mp4,0
299261.mp4,1
299266.mp4,0
299421.mp4,0
299515.mp4,1
300096.mp4,0
300947.mp4,0
301119.mp4,0
301341.mp4,0
301594.mp4,0
301612.mp4,1
301674.mp4,0
301708.mp4,0
302252.mp4,1
302347.mp4,0
302935.mp4,0
303108.mp4,0
303400.mp4,1
304171.mp4,0
304378.mp4,1
304408.mp4,1
304944.mp4,0
306115.mp4,0
306212.mp4,0
306515.mp4,1
306973.mp4,0
307028.mp4,0
307499.mp4,0
308238.mp4,1
308284.mp4,0
308395.mp4,0
308413.mp4,1
308698.mp4,0
308775.mp4,0
308971.mp4,1
308978.mp4,0
310258.mp4,1
310948.mp4,1
311065.mp4,0
311134.mp4,0
311845.mp4,0
311985.mp4,0
312616.mp4,0
312758.mp4,1
313130.mp4,0
313884.mp4,1
315021.mp4,0
315269.mp4,0
315331.mp4,0
315901.mp4,0
316279.mp4,1
316330.mp4,0
316932.mp4,0
317103.mp4,0
317485.mp4,1
318076.mp4,0
318146.mp4,0
318455.mp4,0
318976.mp4,0
319006.mp4,0
319111.mp4,0
319119.mp4,1
319151.mp4,0
319267.mp4,1
320024.mp4,1
320366.mp4,0
320393.mp4,0
320595.mp4,0
320751.mp4,1
321135.mp4,0
321683.mp4,1
322092.mp4,0
322530.mp4,0
322645.mp4,0
322850.mp4,0
323086.mp4,0
323156.mp4,1
323326.mp4,0
323558.mp4,1
323771.mp4,0
323788.mp4,0
324589.mp4,0
325087.mp4,0
325678.mp4,0
326450.mp4,0
327423.mp4,0
327542.mp4,1
328133.mp4,1
328786.mp4,1
329631.mp4,0
330223.mp4,0
330293.mp4,0
331104.mp4,0
331187.mp4,1
331201.mp4,0
332149.mp4,0
332158.mp4,0
332686.mp4,0
332773.mp4,1
332804.mp4,0
333876.mp4,0
334166.mp4,0
334780.mp4,1
335105.mp4,0
335988.mp4,1
336158.mp4,0
336514.mp4,0
337193.mp4,0
337231.mp4,0
338178.mp4,1
338248.mp4,0
338330.mp4,0
338574.mp4,0
338618.mp4,0
339086.mp4,0
339164.mp4,0
339182.mp4,1
339823.mp4,1
339953.mp4,1
340257.mp4,0
340476.mp4,0
341124.mp4,0
342209.mp4,1
343180.mp4,0
343602.mp4,0
343704.mp4,0
344920.mp4,0
344930.mp4,0
345041.mp4,1
345138.mp4,0
345322.mp4,1
345458.mp4,1
345552.mp4,0
346072.mp4,0
346278.mp4,0
346558.mp4,0
346776.mp4,0
347527.mp4,0
347611.mp4,1
347828.mp4,0
348939.mp4,0
349198.mp4,0
349434.mp4,0
349566.mp4,0
349582.mp4,0
349660.mp4,0
350372.mp4,0
350637.mp4,0
350647.mp4,1
351036.mp4,1
351599.mp4,1
351954.mp4,0
352100.mp4,0
352199.mp4,0
352939.mp4,1
352981.mp4,1
352988.mp4,0
353262.mp4,1
353303.mp4,0
354479.mp4,0
354633.mp4,0
354666.mp4,0
354918.mp4,1
354979.mp4,0
355137.mp4,0
355742.mp4,1
356443.mp4,0
356754.mp4,1
357527.mp4,1
358054.mp4,1
358198.mp4,1
358241.mp4,0
358328.mp4,0
358588.mp4,0
358667.mp4,0
359126.mp4,0
359213.mp4,1
360503.mp4,0
360813.mp4,0
361471.mp4,0
361510.mp4,1
361623.mp4,0
362003.mp4,0
362520.mp4,0
362610.mp4,1
362724.mp4,1
362874.mp4,0
362931.mp4,1
362982.mp4,0
363176.mp4,1
363832.mp4,0
364325.mp4,0
365300.mp4,0
366135.mp4,0
366164.mp4,0
366169.mp4,0
366392.mp4,0
366680.mp4,1
366800.mp4,0
368171.mp4,1
368332.mp4,0
368349.mp4,0
368577.mp4,0
368712.mp4,1
369682.mp4,1
369934.mp4,0
370517.mp4,0
370626.mp4,0
370643.mp4,0
370799.mp4,1
370830.mp4,1
370925.mp4,1
370986.mp4,0
371365.mp4,1
372408.mp4,0
372926.mp4,1
373523.mp4,1
374727.mp4,1
374993.mp4,0
375224.mp4,1
375375.mp4,0
375405.mp4,0
375588.mp4,0
375780.mp4,0
376378.mp4,0
376588.mp4,1
377047.mp4,1
377207.mp4,0
377307.mp4,0
377473.mp4,0
377541.mp4,0
377945.mp4,1
378472.mp4,0
378689.mp4,0
378705.mp4,0
378760.mp4,0
378940.mp4,0
379917.mp4,0
380393.mp4,0
381071.mp4,1
381114.mp4,0
381743.mp4,0
382133.mp4,1
382153.mp4,1
382455.mp4,1
382617.mp4,1
382656.mp4,1
382927.mp4,1
383408.mp4,0
383498.mp4,0
384816.mp4,1
384854.mp4,0
384897.mp4,0
384924.mp4,1
385026.mp4,0
385430.mp4,0
385536.mp4,0
386021.mp4,0
386100.mp4,1
386962.mp4,0
387289.mp4,0
387466.mp4,1
388209.mp4,0
388399.mp4,0
388829.mp4,1
389062.mp4,1
389998.mp4,0
390459.mp4,0
390775.mp4,0
391110.mp4,0
392120.mp4,1
392295.mp4,0
392479.mp4,1
393062.mp4,0
393379.mp4,1
393386.mp4,0
393934.mp4,1
394254.mp4,0
394326.mp4,1
395117.mp4,0
395459.mp4,0
395485.mp4,0
395534.mp4,0
396243.mp4,1
396634.mp4,1
396921.mp4,0
396986.mp4,0
397051.mp4,0
397817.mp4,0
398092.mp4,0
398332.mp4,0
398392.mp4,0
398809.mp4,0
398829.mp4,0
398862.mp4,0
399545.mp4,1
400043.mp4,0
400053.mp4,0
400473.mp4,0
400580.mp4,0
400876.mp4,1
400913.mp4,0
401022.mp4,0
401163.mp4,0
401187.mp4,0
401395.mp4,0
401556.mp4,0
401667.mp4,1
402381.mp4,1
402653.mp4,0
402992.mp4,1
403077.mp4,1
403165.mp4,0
403182.mp4,0
403270.mp4,0
403460.mp4,0
403560.mp4,0
404223.mp4,0
404633.mp4,1
404648.mp4,0
404817.mp4,0
404938.mp4,1
405361.mp4,0
405682.mp4,0
405790.mp4,1
405944.mp4,1
406094.mp4,1
406248.mp4,0
406292.mp4,0
406461.mp4,0
406552.mp4,0
407006.mp4,1
407377.mp4,0
407620.mp4,0
407814.mp4,0
408121.mp4,0
408622.mp4,1
408700.mp4,1
409365.mp4,0
409436.mp4,1
409596.mp4,0
409715.mp4,0
409980.mp4,1
410040.mp4,0
410221.mp4,1
410946.mp4,1
410949.mp4,0
411072.mp4,0
411368.mp4,0
411708.mp4,1
412295.mp4,1
412359.mp4,0
412710.mp4,0
412717.mp4,0
413650.mp4,0
413697.mp4,0
414002.mp4,1
415037.mp4,0
415517.mp4,0
416081.mp4,1
416312.mp4,0
416938.mp4,0
418082.mp4,0
418634.mp4,0
418838.mp4,0
418852.mp4,1
419007.mp4,0
419541.mp4,0
419728.mp4,0
421096.mp4,0
421823.mp4,0
422175.mp4,1
423407.mp4,0
423464.mp4,0
423467.mp4,0
423675.mp4,0
423894.mp4,1
423899.mp4,0
424026.mp4,0
424426.mp4,0
424531.mp4,0
425096.mp4,0
425470.mp4,0
425577.mp4,0
425869.mp4,0
425935.mp4,0
426131.mp4,0
426419.mp4,0
426536.mp4,1
427289.mp4,0
427581.mp4,1
428355.mp4,0
428386.mp4,0
428469.mp4,0
428534.mp4,0
428610.mp4,1
429556.mp4,1
429876.mp4,1
430033.mp4,0
430050.mp4,0
430815.mp4,0
431332.mp4,0
431666.mp4,0
432144.mp4,1
432239.mp4,0
432372.mp4,0
432473.mp4,0
432542.mp4,0
432555.mp4,0
432614.mp4,0
432640.mp4,0
432641.mp4,0
432995.mp4,0
433033.mp4,1
433301.mp4,0
434579.mp4,0
434680.mp4,1
435112.mp4,0
435481.mp4,0
435521.mp4,0
435629.mp4,0
435873.mp4,0
436052.mp4,0
436111.mp4,0
436842.mp4,0
437272.mp4,0
437326.mp4,0
438182.mp4,1
438599.mp4,0
438723.mp4,0
439831.mp4,0
439930.mp4,0
440038.mp4,1
440545.mp4,0
440641.mp4,0
441523.mp4,1
441575.mp4,0
442776.mp4,0
443251.mp4,1
443773.mp4,0
444356.mp4,0
444532.mp4,0
444575.mp4,0
444619.mp4,0
444774.mp4,0
444967.mp4,1
445288.mp4,1
445313.mp4,1
445866.mp4,0
445913.mp4,0
445918.mp4,1
446034.mp4,1
446516.mp4,0
446751.mp4,0
447238.mp4,0
448170.mp4,0
449074.mp4,1
449537.mp4,0
449615.mp4,0
449787.mp4,0
449925.mp4,0
450105.mp4,1
450168.mp4,1
450482.mp4,0
450939.mp4,0
451363.mp4,0
451752.mp4,0
452405.mp4,0
452521.mp4,0
452706.mp4,1
453142.mp4,0
453159.mp4,1
453312.mp4,0
453710.mp4,0
454347.mp4,1
454546.mp4,1
454686.mp4,1
454806.mp4,0
455768.mp4,0
456217.mp4,0
456684.mp4,1
456701.mp4,0
456803.mp4,0
458077.mp4,0
458711.mp4,0
458937.mp4,1
459129.mp4,1
459136.mp4,0
459505.mp4,0
459717.mp4,0
461256.mp4,0
461662.mp4,1
462120.mp4,0
462172.mp4,1
462893.mp4,1
463315.mp4,1
463621.mp4,0
464041.mp4,1
464332.mp4,0
464708.mp4,0
464923.mp4,1
465324.mp4,0
465708.mp4,0
466297.mp4,0
466354.mp4,1
466417.mp4,0
466506.mp4,1
466564.mp4,1
466824.mp4,0
467267.mp4,0
467915.mp4,0
468066.mp4,0
468619.mp4,0
468828.mp4,0
468885.mp4,0
469078.mp4,0
469348.mp4,0
469711.mp4,0
470008.mp4,0
470497.mp4,0
470949.mp4,1
471113.mp4,0
471523.mp4,0
471796.mp4,1
471851.mp4,0
472637.mp4,1
473232.mp4,0
473328.mp4,0
474289.mp4,0
474470.mp4,0
474524.mp4,0
475024.mp4,0
475631.mp4,1
475823.mp4,0
475986.mp4,0
476199.mp4,1
476772.mp4,0
477976.mp4,1
477990.mp4,0
478094.mp4,1
478595.mp4,0
478691.mp4,0
478709.mp4,0
479470.mp4,0
480688.mp4,1
480887.mp4,0
481153.mp4,1
481560.mp4,0
481681.mp4,0
482024.mp4,0
482426.mp4,1
482459.mp4,0
482545.mp4,0
482567.mp4,1
482653.mp4,0
483243.mp4,0
483415.mp4,0
484042.mp4,0
484253.mp4,0
484298.mp4,0
484323.mp4,1
484332.mp4,1
484537.mp4,1
484615.mp4,0
484700.mp4,1
484765.mp4,0
484836.mp4,0
485505.mp4,0
485787.mp4,0
486272.mp4,1
487145.mp4,0
487290.mp4,0
487548.mp4,1
488002.mp4,0
488566.mp4,1
489809.mp4,0
490065.mp4,0
490418.mp4,0
490437.mp4,0
490585.mp4,0
490789.mp4,0
490967.mp4,0
491162.mp4,1
491309.mp4,1
491690.mp4,0
492153.mp4,1
492705.mp4,0
492994.mp4,0
493836.mp4,0
494495.mp4,1
495633.mp4,1
495658.mp4,0
495996.mp4,1
496763.mp4,0
497224.mp4,1
497364.mp4,0
498360.mp4,0
498424.mp4,1
498509.mp4,0
498581.mp4,1
498738.mp4,0
498785.mp4,1
498832.mp4,0
499442.mp4,1
499516.mp4,1
499803.mp4,1
499821.mp4,0
500234.mp4,1
500280.mp4,0
500342.mp4,0
500427.mp4,0
500465.mp4,0
500806.mp4,0
501575.mp4,0
502825.mp4,0
502867.mp4,0
503558.mp4,1
503591.mp4,0
503594.mp4,0
504446.mp4,0
504696.mp4,0
505463.mp4,0
505676.mp4,0
505892.mp4,0
506657.mp4,0
506985.mp4,0
507705.mp4,1
507719.mp4,1
508178.mp4,0
508473.mp4,0
508571.mp4,0
508921.mp4,1
508986.mp4,0
509338.mp4,0
509467.mp4,0
510812.mp4,0
510904.mp4,0
511352.mp4,0
511384.mp4,0
511428.mp4,1
511746.mp4,1
511853.mp4,0
512218.mp4,0
512247.mp4,0
512523.mp4,0
513370.mp4,1
513430.mp4,0
513479.mp4,0
513526.mp4,1
513614.mp4,0
513691.mp4,1
514140.mp4,1
515117.mp4,1
515143.mp4,1
515996.mp4,0
516027.mp4,0
516881.mp4,1
516921.mp4,0
516940.mp4,1
517314.mp4,0
517493.mp4,0
518368.mp4,1
518464.mp4,0
518670.mp4,0
519523.mp4,0
520627.mp4,0
520752.mp4,0
521460.mp4,0
521581.mp4,0
522334.mp4,0
522458.mp4,0
522461.mp4,0
522513.mp4,1
523302.mp4,0
523689.mp4,0
523782.mp4,0
524123.mp4,1
524583.mp4,0
524724.mp4,0
524765.mp4,0
524922.mp4,1
525205.mp4,0
525467.mp4,0
525486.mp4,0
525623.mp4,0
525773.mp4,0
525806.mp4,0
525846.mp4,0
525918.mp4,1
526021.mp4,1
526029.mp4,0
526237.mp4,0
526272.mp4,0
526565.mp4,0
527100.mp4,0
527202.mp4,1
527309.mp4,0
527436.mp4,0
527488.mp4,1
527696.mp4,0
527873.mp4,0
529607.mp4,1
530303.mp4,0
530480.mp4,0
530534.mp4,0
530674.mp4,0
530858.mp4,1
530940.mp4,0
531152.mp4,1
531344.mp4,1
531521.mp4,0
532471.mp4,0
532500.mp4,0
533086.mp4,1
533501.mp4,1
533722.mp4,0
534037.mp4,0
534117.mp4,1
534228.mp4,0
535163.mp4,0
535311.mp4,0
535757.mp4,0
535758.mp4,0
535795.mp4,0
535934.mp4,0
536206.mp4,0
536817.mp4,0
537114.mp4,0
537706.mp4,0
537747.mp4,0
537777.mp4,0
537778.mp4,1
538108.mp4,0
538168.mp4,0
538443.mp4,0
538556.mp4,0
539326.mp4,0
539350.mp4,0
539895.mp4,1
540614.mp4,1
540867.mp4,0
540909.mp4,1
541214.mp4,0
541280.mp4,0
541290.mp4,1
542267.mp4,1
542421.mp4,1
542747.mp4,0
542760.mp4,1
543179.mp4,1
543241.mp4,0
543280.mp4,0
543442.mp4,0
543977.mp4,1
544408.mp4,1
544768.mp4,1
545140.mp4,0
545328.mp4,0
545415.mp4,0
545446.mp4,0
546753.mp4,0
546765.mp4,0
547675.mp4,1
549342.mp4,0
550169.mp4,0
550172.mp4,1
550261.mp4,0
550582.mp4,0
551043.mp4,0
551141.mp4,0
551365.mp4,0
551601.mp4,0
551664.mp4,0
552230.mp4,0
552362.mp4,0
552382.mp4,0
552560.mp4,0
552568.mp4,0
553341.mp4,1
553413.mp4,0
553893.mp4,1
554132.mp4,1
554222.mp4,0
554852.mp4,0
555207.mp4,1
555265.mp4,1
555298.mp4,0
555495.mp4,0
555523.mp4,0
555959.mp4,0
556288.mp4,0
556359.mp4,1
556523.mp4,0
557382.mp4,1
558080.mp4,1
558490.mp4,0
558570.mp4,0
561433.mp4,0
561440.mp4,1
561893.mp4,0
562000.mp4,1
562612.mp4,0
562703.mp4,0
562872.mp4,1
562987.mp4,0
563414.mp4,1
563478.mp4,0
563502.mp4,0
564268.mp4,0
564962.mp4,0
565134.mp4,0
565490.mp4,0
565524.mp4,0
565911.mp4,0
566429.mp4,0
566468.mp4,1
566888.mp4,1
567569.mp4,0
567887.mp4,0
568142.mp4,1
568249.mp4,1
569321.mp4,0
569342.mp4,1
569577.mp4,1
569664.mp4,1
569958.mp4,0
570172.mp4,1
570234.mp4,0
570243.mp4,0
570797.mp4,0
571006.mp4,0
571509.mp4,1
571600.mp4,0
572791.mp4,0
573745.mp4,1
574007.mp4,1
574051.mp4,0
574191.mp4,0
574379.mp4,1
574940.mp4,0
575081.mp4,0
575399.mp4,0
575552.mp4,1
575811.mp4,0
576052.mp4,1
576310.mp4,0
576559.mp4,0
576591.mp4,0
576761.mp4,0
576977.mp4,0
577516.mp4,0
577774.mp4,1
578086.mp4,1
578377.mp4,0
580247.mp4,0
580491.mp4,0
580494.mp4,0
580708.mp4,1
583233.mp4,0
583491.mp4,0
583787.mp4,0
584063.mp4,0
584156.mp4,1
584964.mp4,0
585087.mp4,1
585341.mp4,0
585672.mp4,0
585880.mp4,1
586028.mp4,0
586891.mp4,0
587173.mp4,1
587513.mp4,0
587514.mp4,0
587636.mp4,0
588113.mp4,1
588280.mp4,0
588629.mp4,1
589387.mp4,1
589412.mp4,0
589596.mp4,0
590144.mp4,0
590250.mp4,0
590614.mp4,1
590632.mp4,1
590922.mp4,0
591403.mp4,0
591525.mp4,0
591774.mp4,0
591879.mp4,0
592199.mp4,0
592684.mp4,0
592833.mp4,0
593539.mp4,0
593805.mp4,1
593830.mp4,0
593904.mp4,0
594065.mp4,0
594088.mp4,0
594106.mp4,0
594549.mp4,0
594690.mp4,0
594929.mp4,0
595736.mp4,0
595825.mp4,0
596273.mp4,1
596517.mp4,1
596987.mp4,1
597563.mp4,0
597998.mp4,1
598203.mp4,0
598243.mp4,0
598279.mp4,0
598449.mp4,1
598757.mp4,0
599057.mp4,1
599106.mp4,0
599365.mp4,0
599928.mp4,0
600566.mp4,0
600606.mp4,1
600771.mp4,0
600808.mp4,0
601411.mp4,0
602072.mp4,0
602230.mp4,0
602334.mp4,0
602602.mp4,1
602901.mp4,1
603707.mp4,1
604175.mp4,1
604610.mp4,0
604827.mp4,0
604972.mp4,0
605519.mp4,0
605756.mp4,1
605833.mp4,0
605874.mp4,0
605887.mp4,0
605948.mp4,1
606125.mp4,0
606868.mp4,0
607223.mp4,0
607249.mp4,0
607736.mp4,0
608189.mp4,0
608613.mp4,0
608768.mp4,1
609514.mp4,0
609800.mp4,0
609949.mp4,0
610269.mp4,0
610328.mp4,0
610422.mp4,1
