filename,class
294865.mp4,0
295205.mp4,1
295395.mp4,1
295961.mp4,0
296182.mp4,1
296384.mp4,1
296495.mp4,0
296568.mp4,0
296609.mp4,0
297312.mp4,1
297486.mp4,0
297626.mp4,0
298369.mp4,0
298528.mp4,0
298547.mp4,0
299266.mp4,0
300096.mp4,0
300945.mp4,1
300947.mp4,0
301092.mp4,1
301119.mp4,0
301184.mp4,0
301674.mp4,0
302222.mp4,0
302252.mp4,1
302347.mp4,0
302536.mp4,1
302935.mp4,0
303398.mp4,1
303400.mp4,1
304378.mp4,1
304408.mp4,1
304670.mp4,0
304944.mp4,0
306202.mp4,0
306212.mp4,0
306515.mp4,1
306680.mp4,0
306973.mp4,0
307028.mp4,0
307499.mp4,0
307895.mp4,0
308395.mp4,0
308698.mp4,0
308978.mp4,0
309395.mp4,1
310258.mp4,1
310820.mp4,0
311065.mp4,0
311134.mp4,0
311344.mp4,1
311845.mp4,0
311985.mp4,0
312237.mp4,0
312273.mp4,1
313884.mp4,1
314708.mp4,0
314993.mp4,0
315021.mp4,0
315213.mp4,0
315269.mp4,0
315843.mp4,1
315901.mp4,0
316330.mp4,0
316675.mp4,0
316932.mp4,0
317239.mp4,0
317414.mp4,0
318076.mp4,0
318455.mp4,0
318976.mp4,0
319006.mp4,0
319119.mp4,1
319151.mp4,0
319267.mp4,1
319567.mp4,0
319924.mp4,0
320366.mp4,0
320393.mp4,0
320435.mp4,0
320595.mp4,0
320635.mp4,0
320751.mp4,1
321280.mp4,0
321493.mp4,0
321683.mp4,1
322092.mp4,0
322530.mp4,0
322645.mp4,0
322713.mp4,0
322850.mp4,0
323086.mp4,0
323156.mp4,1
323558.mp4,1
323771.mp4,0
324566.mp4,0
324589.mp4,0
324714.mp4,1
325423.mp4,0
325678.mp4,0
325950.mp4,0
326450.mp4,0
327423.mp4,0
327461.mp4,0
328371.mp4,0
328786.mp4,1
328969.mp4,1
329631.mp4,0
330759.mp4,0
331156.mp4,0
332149.mp4,0
332158.mp4,0
332412.mp4,0
332686.mp4,0
332804.mp4,0
332943.mp4,0
333876.mp4,0
334101.mp4,0
334780.mp4,1
335105.mp4,0
335913.mp4,1
335988.mp4,1
336033.mp4,1
336064.mp4,0
336158.mp4,0
336302.mp4,0
336514.mp4,0
337055.mp4,0
337193.mp4,0
337231.mp4,0
338172.mp4,0
338178.mp4,1
338330.mp4,0
338618.mp4,0
338798.mp4,1
339164.mp4,0
339182.mp4,1
339823.mp4,1
339953.mp4,1
340257.mp4,0
340476.mp4,0
341124.mp4,0
341382.mp4,1
341453.mp4,1
341520.mp4,0
342209.mp4,1
343180.mp4,0
343704.mp4,0
344682.mp4,1
344930.mp4,0
345138.mp4,0
345377.mp4,0
345458.mp4,1
345552.mp4,0
346027.mp4,1
346047.mp4,0
346072.mp4,0
346278.mp4,0
346301.mp4,0
346558.mp4,0
346776.mp4,0
347527.mp4,0
347611.mp4,1
347828.mp4,0
348110.mp4,0
348196.mp4,0
348939.mp4,0
349177.mp4,1
349566.mp4,0
349582.mp4,0
350106.mp4,1
350133.mp4,0
350192.mp4,0
350637.mp4,0
351036.mp4,1
351599.mp4,1
351954.mp4,0
352100.mp4,0
352199.mp4,0
352741.mp4,1
352939.mp4,1
352981.mp4,1
352988.mp4,0
353605.mp4,0
353639.mp4,0
354479.mp4,0
354633.mp4,0
354666.mp4,0
354815.mp4,0
354918.mp4,1
354979.mp4,0
355687.mp4,0
355742.mp4,1
356754.mp4,1
356789.mp4,0
357393.mp4,0
357490.mp4,1
357527.mp4,1
358054.mp4,1
358198.mp4,1
358328.mp4,0
358667.mp4,0
358995.mp4,1
359213.mp4,1
359392.mp4,0
359904.mp4,0
360503.mp4,0
360813.mp4,0
361167.mp4,0
361623.mp4,0
362610.mp4,1
362724.mp4,1
362777.mp4,1
362874.mp4,0
362931.mp4,1
363832.mp4,0
364325.mp4,0
366135.mp4,0
366164.mp4,0
366392.mp4,0
366800.mp4,0
368171.mp4,1
368263.mp4,1
368332.mp4,0
368712.mp4,1
369682.mp4,1
369934.mp4,0
370435.mp4,0
370567.mp4,0
370626.mp4,0
370799.mp4,1
370830.mp4,1
370925.mp4,1
370986.mp4,0
371365.mp4,1
373523.mp4,1
374078.mp4,1
374107.mp4,1
374993.mp4,0
375224.mp4,1
375405.mp4,0
375780.mp4,0
376378.mp4,0
376588.mp4,1
376621.mp4,0
377047.mp4,1
377142.mp4,1
377307.mp4,0
377473.mp4,0
377541.mp4,0
377904.mp4,0
377945.mp4,1
378472.mp4,0
378689.mp4,0
378760.mp4,0
378940.mp4,0
379917.mp4,0
380393.mp4,0
381071.mp4,1
381114.mp4,0
381353.mp4,0
381535.mp4,1
381743.mp4,0
382133.mp4,1
382153.mp4,1
382259.mp4,0
382455.mp4,1
382617.mp4,1
382656.mp4,1
382927.mp4,1
383408.mp4,0
383498.mp4,0
384275.mp4,1
384816.mp4,1
384897.mp4,0
385536.mp4,0
385554.mp4,0
385806.mp4,1
386021.mp4,0
386100.mp4,1
386962.mp4,0
387289.mp4,0
387466.mp4,1
387911.mp4,0
388173.mp4,0
388399.mp4,0
388872.mp4,1
389062.mp4,1
389298.mp4,0
390272.mp4,1
390459.mp4,0
390560.mp4,1
390597.mp4,0
390775.mp4,0
391742.mp4,0
392120.mp4,1
392126.mp4,0
392479.mp4,1
392497.mp4,0
392548.mp4,0
393062.mp4,0
393073.mp4,1
393379.mp4,1
393955.mp4,0
394326.mp4,1
395117.mp4,0
395459.mp4,0
395485.mp4,0
395515.mp4,0
396243.mp4,1
396634.mp4,1
396921.mp4,0
396986.mp4,0
397051.mp4,0
397817.mp4,0
397898.mp4,0
398225.mp4,0
398332.mp4,0
398809.mp4,0
398862.mp4,0
400053.mp4,0
400440.mp4,1
400580.mp4,0
400618.mp4,1
400876.mp4,1
400913.mp4,0
401163.mp4,0
401556.mp4,0
401667.mp4,1
402267.mp4,0
402343.mp4,1
402381.mp4,1
402653.mp4,0
402992.mp4,1
403077.mp4,1
403165.mp4,0
403182.mp4,0
403460.mp4,0
403560.mp4,0
404223.mp4,0
404633.mp4,1
404648.mp4,0
404873.mp4,1
405121.mp4,0
405122.mp4,0
405361.mp4,0
405944.mp4,1
407006.mp4,1
407377.mp4,0
407620.mp4,0
407814.mp4,0
408121.mp4,0
408622.mp4,1
408700.mp4,1
408752.mp4,0
409365.mp4,0
409596.mp4,0
409980.mp4,1
410221.mp4,1
410949.mp4,0
411072.mp4,0
411305.mp4,0
411368.mp4,0
412359.mp4,0
412533.mp4,0
412710.mp4,0
413650.mp4,0
413913.mp4,0
414002.mp4,1
415037.mp4,0
415517.mp4,0
416260.mp4,0
416503.mp4,1
416938.mp4,0
418082.mp4,0
418634.mp4,0
418758.mp4,1
418838.mp4,0
418852.mp4,1
419728.mp4,0
420020.mp4,0
421007.mp4,1
421096.mp4,0
423445.mp4,0
423675.mp4,0
423899.mp4,0
424026.mp4,0
424422.mp4,0
424531.mp4,0
425312.mp4,0
425470.mp4,0
425577.mp4,0
425869.mp4,0
425935.mp4,0
426419.mp4,0
426869.mp4,0
427251.mp4,0
427289.mp4,0
428355.mp4,0
428386.mp4,0
428469.mp4,0
428534.mp4,0
428592.mp4,1
428610.mp4,1
429009.mp4,0
429556.mp4,1
429876.mp4,1
429908.mp4,0
430033.mp4,0
430050.mp4,0
430228.mp4,0
431332.mp4,0
431666.mp4,0
432473.mp4,0
432555.mp4,0
433615.mp4,0
433844.mp4,1
434515.mp4,0
434579.mp4,0
435112.mp4,0
435403.mp4,1
435481.mp4,0
435521.mp4,0
435873.mp4,0
436111.mp4,0
437272.mp4,0
437304.mp4,1
437819.mp4,0
437902.mp4,0
438599.mp4,0
438723.mp4,0
439074.mp4,0
439831.mp4,0
439930.mp4,0
440038.mp4,1
440339.mp4,1
440545.mp4,0
440641.mp4,0
440929.mp4,1
441523.mp4,1
441575.mp4,0
441605.mp4,0
442776.mp4,0
443773.mp4,0
444497.mp4,0
444532.mp4,0
444575.mp4,0
444967.mp4,1
445313.mp4,1
445761.mp4,0
445866.mp4,0
445913.mp4,0
445992.mp4,1
446034.mp4,1
446705.mp4,1
446751.mp4,0
448170.mp4,0
448290.mp4,0
449074.mp4,1
449507.mp4,0
449615.mp4,0
449787.mp4,0
449925.mp4,0
450047.mp4,0
450168.mp4,1
450482.mp4,0
451433.mp4,1
451752.mp4,0
452706.mp4,1
453142.mp4,0
453312.mp4,0
454037.mp4,0
454546.mp4,1
454806.mp4,0
454935.mp4,0
455768.mp4,0
456217.mp4,0
456701.mp4,0
458077.mp4,0
458446.mp4,0
458711.mp4,0
458742.mp4,1
458937.mp4,1
459129.mp4,1
459136.mp4,0
459717.mp4,0
460562.mp4,0
461256.mp4,0
461662.mp4,1
461744.mp4,1
462120.mp4,0
462169.mp4,0
462172.mp4,1
462893.mp4,1
463315.mp4,1
463621.mp4,0
464041.mp4,1
464708.mp4,0
465708.mp4,0
465881.mp4,0
466297.mp4,0
466354.mp4,1
466417.mp4,0
466564.mp4,1
466824.mp4,0
467276.mp4,0
467536.mp4,0
467915.mp4,0
468244.mp4,1
468619.mp4,0
469078.mp4,0
469188.mp4,1
469268.mp4,0
469348.mp4,0
469711.mp4,0
470497.mp4,0
470642.mp4,0
471017.mp4,1
471073.mp4,0
471081.mp4,1
471523.mp4,0
471695.mp4,0
471790.mp4,1
471796.mp4,1
471851.mp4,0
472637.mp4,1
472880.mp4,1
473232.mp4,0
473328.mp4,0
474470.mp4,0
474524.mp4,0
474576.mp4,0
474859.mp4,1
475048.mp4,0
475494.mp4,0
475515.mp4,0
475823.mp4,0
475986.mp4,0
476199.mp4,1
476513.mp4,0
476772.mp4,0
476898.mp4,0
476975.mp4,0
477967.mp4,0
477976.mp4,1
477990.mp4,0
478094.mp4,1
478289.mp4,0
478595.mp4,0
478709.mp4,0
479113.mp4,0
480293.mp4,0
480688.mp4,1
481148.mp4,1
481473.mp4,0
481667.mp4,0
481681.mp4,0
482024.mp4,0
482316.mp4,0
482459.mp4,0
482653.mp4,0
483069.mp4,0
483415.mp4,0
484042.mp4,0
484248.mp4,1
484253.mp4,0
484298.mp4,0
484332.mp4,1
484615.mp4,0
484765.mp4,0
484909.mp4,0
485505.mp4,0
485697.mp4,0
486086.mp4,1
486095.mp4,0
486187.mp4,0
486272.mp4,1
487145.mp4,0
487290.mp4,0
487548.mp4,1
490063.mp4,0
490065.mp4,0
490418.mp4,0
490437.mp4,0
490585.mp4,0
490686.mp4,0
490789.mp4,0
490967.mp4,0
491162.mp4,1
491309.mp4,1
491671.mp4,0
491690.mp4,0
492153.mp4,1
492403.mp4,1
492994.mp4,0
493417.mp4,0
493836.mp4,0
493969.mp4,0
494372.mp4,1
494495.mp4,1
495404.mp4,0
495633.mp4,1
495658.mp4,0
495709.mp4,1
496690.mp4,1
497224.mp4,1
498360.mp4,0
498424.mp4,1
498581.mp4,1
498738.mp4,0
498785.mp4,1
498832.mp4,0
499442.mp4,1
499516.mp4,1
499520.mp4,0
499821.mp4,0
500004.mp4,1
500087.mp4,0
500342.mp4,0
500465.mp4,0
500806.mp4,0
501575.mp4,0
501736.mp4,0
502503.mp4,0
503369.mp4,1
503451.mp4,0
503558.mp4,1
503591.mp4,0
504267.mp4,0
504350.mp4,0
504600.mp4,0
504696.mp4,0
505463.mp4,0
505774.mp4,0
505892.mp4,0
506463.mp4,0
506782.mp4,0
506985.mp4,0
507426.mp4,0
507705.mp4,1
507719.mp4,1
508178.mp4,0
508921.mp4,1
508958.mp4,1
509255.mp4,1
509338.mp4,0
509467.mp4,0
510208.mp4,1
510904.mp4,0
511384.mp4,0
511722.mp4,0
512218.mp4,0
512523.mp4,0
512644.mp4,0
513078.mp4,0
513526.mp4,1
513614.mp4,0
513691.mp4,1
514140.mp4,1
515117.mp4,1
515143.mp4,1
515477.mp4,0
515499.mp4,1
515996.mp4,0
516027.mp4,0
516881.mp4,1
516921.mp4,0
516940.mp4,1
517314.mp4,0
517493.mp4,0
517968.mp4,0
518464.mp4,0
518670.mp4,0
519030.mp4,0
519709.mp4,0
520752.mp4,0
521294.mp4,0
521460.mp4,0
521581.mp4,0
521900.mp4,0
522132.mp4,0
522513.mp4,1
523302.mp4,0
524123.mp4,1
524583.mp4,0
524724.mp4,0
524765.mp4,0
524922.mp4,1
525486.mp4,0
525623.mp4,0
525773.mp4,0
525806.mp4,0
525846.mp4,0
525972.mp4,1
526021.mp4,1
526029.mp4,0
526066.mp4,0
526111.mp4,0
526237.mp4,0
526272.mp4,0
527100.mp4,0
527203.mp4,0
527329.mp4,0
527436.mp4,0
527696.mp4,0
529607.mp4,1
529768.mp4,1
530480.mp4,0
530534.mp4,0
530846.mp4,1
530858.mp4,1
531152.mp4,1
531271.mp4,0
531344.mp4,1
531521.mp4,0
531542.mp4,0
532500.mp4,0
533086.mp4,1
533501.mp4,1
534060.mp4,1
534117.mp4,1
534228.mp4,0
534935.mp4,0
535757.mp4,0
535758.mp4,0
535934.mp4,0
536254.mp4,0
536407.mp4,0
536510.mp4,0
536817.mp4,0
537114.mp4,0
537747.mp4,0
537777.mp4,0
537778.mp4,1
538033.mp4,1
538108.mp4,0
538168.mp4,0
538556.mp4,0
538658.mp4,0
539350.mp4,0
539495.mp4,0
539895.mp4,1
540205.mp4,0
540532.mp4,0
540614.mp4,1
540867.mp4,0
540875.mp4,0
541214.mp4,0
541290.mp4,1
541379.mp4,1
541600.mp4,1
541977.mp4,1
542421.mp4,1
542760.mp4,1
543179.mp4,1
543280.mp4,0
543440.mp4,1
543442.mp4,0
543977.mp4,1
544408.mp4,1
544768.mp4,1
544943.mp4,0
545140.mp4,0
545328.mp4,0
545369.mp4,0
546753.mp4,0
546765.mp4,0
547335.mp4,1
547675.mp4,1
548266.mp4,0
548449.mp4,0
549342.mp4,0
550172.mp4,1
550261.mp4,0
551043.mp4,0
551141.mp4,0
551647.mp4,1
551664.mp4,0
552151.mp4,0
552230.mp4,0
552362.mp4,0
552382.mp4,0
552560.mp4,0
552568.mp4,0
552937.mp4,0
553042.mp4,0
553341.mp4,1
553413.mp4,0
554132.mp4,1
554222.mp4,0
554327.mp4,0
554852.mp4,0
554861.mp4,0
555207.mp4,1
555265.mp4,1
555298.mp4,0
555495.mp4,0
555523.mp4,0
555812.mp4,0
555959.mp4,0
556116.mp4,0
556228.mp4,1
556523.mp4,0
556566.mp4,0
557255.mp4,0
557382.mp4,1
557879.mp4,1
558490.mp4,0
560707.mp4,1
560993.mp4,0
561356.mp4,0
561433.mp4,0
561440.mp4,1
561544.mp4,0
561893.mp4,0
562010.mp4,0
562556.mp4,1
562612.mp4,0
562730.mp4,0
562872.mp4,1
562987.mp4,0
563213.mp4,1
564268.mp4,0
564432.mp4,0
564962.mp4,0
565134.mp4,0
565206.mp4,1
565490.mp4,0
565524.mp4,0
566429.mp4,0
566468.mp4,1
566672.mp4,0
566863.mp4,1
566888.mp4,1
568142.mp4,1
568249.mp4,1
568251.mp4,1
568725.mp4,0
568939.mp4,0
569342.mp4,1
569958.mp4,0
570234.mp4,0
570243.mp4,0
570482.mp4,0
570797.mp4,0
571006.mp4,0
571600.mp4,0
571630.mp4,0
572791.mp4,0
573745.mp4,1
573770.mp4,0
573924.mp4,0
574007.mp4,1
574059.mp4,0
574322.mp4,1
574379.mp4,1
574510.mp4,0
574940.mp4,0
575081.mp4,0
575399.mp4,0
575515.mp4,1
575552.mp4,1
575811.mp4,0
576162.mp4,0
576252.mp4,0
576384.mp4,0
576396.mp4,0
576559.mp4,0
576591.mp4,0
576768.mp4,1
576897.mp4,0
576977.mp4,0
577516.mp4,0
577572.mp4,1
577774.mp4,1
578086.mp4,1
578853.mp4,0
580247.mp4,0
580491.mp4,0
580494.mp4,0
580599.mp4,0
580708.mp4,1
582502.mp4,0
583233.mp4,0
583491.mp4,0
584063.mp4,0
584156.mp4,1
585087.mp4,1
585258.mp4,1
585341.mp4,0
585401.mp4,0
585497.mp4,0
585672.mp4,0
585880.mp4,1
586006.mp4,1
586891.mp4,0
587513.mp4,0
587514.mp4,0
587636.mp4,0
588053.mp4,1
588113.mp4,1
588629.mp4,1
589325.mp4,0
590190.mp4,0
590231.mp4,0
590250.mp4,0
590614.mp4,1
590922.mp4,0
591403.mp4,0
591476.mp4,0
591525.mp4,0
592173.mp4,0
592199.mp4,0
592684.mp4,0
592696.mp4,0
592833.mp4,0
593539.mp4,0
593805.mp4,1
593830.mp4,0
593904.mp4,0
594064.mp4,0
594065.mp4,0
594088.mp4,0
594239.mp4,0
594549.mp4,0
594690.mp4,0
594929.mp4,0
595647.mp4,0
595736.mp4,0
596008.mp4,0
596273.mp4,1
596517.mp4,1
596770.mp4,1
597563.mp4,0
597998.mp4,1
598203.mp4,0
598243.mp4,0
598279.mp4,0
598757.mp4,0
599057.mp4,1
599106.mp4,0
599365.mp4,0
599754.mp4,0
599928.mp4,0
600026.mp4,1
600566.mp4,0
600582.mp4,0
600606.mp4,1
600771.mp4,0
600808.mp4,0
602230.mp4,0
602334.mp4,0
603606.mp4,0
603707.mp4,1
604021.mp4,0
604175.mp4,1
604827.mp4,0
604956.mp4,0
604972.mp4,0
605299.mp4,0
605519.mp4,0
605756.mp4,1
605833.mp4,0
605874.mp4,0
605887.mp4,0
605948.mp4,1
606125.mp4,0
606829.mp4,0
606868.mp4,0
607223.mp4,0
607249.mp4,0
607303.mp4,0
608189.mp4,0
608578.mp4,0
